2 sheet,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
8990,Polycab 70 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,,,Meter,(1 Pack of 100 No),1,Polycab 70 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,70 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,5765629531-Polycab-70-Sq,,18%,,,,,,,,,1,1-2 Days,
8991,Polycab 95 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,,,Meter,(1 Pack of 100 No),1,Polycab 95 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,95 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,8566094468-Polycab-95-Sq,,18%,,,,,,,,,1,1-2 Days,
8992,Polycab 120 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,,,Meter,(1 Pack of 100 No),1,Polycab 120 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,120 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,2781995197-Polycab-120-S,,18%,,,,,,,,,1,1-2 Days,
8993,Polycab 150 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,2127.87,106393.5,Meter,(1 Pack of 50 No),1,Polycab 150 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,150 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,3709698685-Polycab-150-S,,18%,,,,,,,,,1,1-2 Days,
8994,Polycab 185 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,2366.52,118326,Meter,(1 Pack of 50 No),1,Polycab 185 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,185 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,1386647275-Polycab-185-S,,18%,,,,,,,,,1,1-2 Days,
8995,Polycab 240 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,2744.66,137233,Meter,(1 Pack of 50 No),1,Polycab 240 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,240 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,5265233812-Polycab-240-S,,18%,,,,,,,,,1,1-2 Days,
8996,Polycab 300 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,3221.96,161098,Meter,(1 Pack of 50 No),1,Polycab 300 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,300 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,2441024601-Polycab-300-S,,18%,,,,,,,,,1,1-2 Days,
8997,Polycab 400 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,HT Cables,HT Aluminium Armoured PVC Cable 33 KV (UE),,,,3731.08,186554,Meter,(1 Pack of 50 No),1,Polycab 400 Sq.mm X 3 Core HT 33 KV (UE) Aluminium Armoured PVC Cable,,,,,,Type,HT Aluminium Armoured PVC Cable 33 KV (UE),Size,400 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,33 KV (UE),Type of Armouring,Flat Strip,Armouring,Galvanised Steel,,,,,,,1721714764-Product-HT Cble.PNG,2186173052-Polycab-400-S,,18%,,,,,,,,,1,1-2 Days,
9487,Polycab 0.205 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 24 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 24 AWG,,,,,16100,Meter,Pack 100 Mtr,1,Polycab 0.205 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 24 AWG,,,,,,Number of Pair,1 Pair,Size,0.205 Sq.mm,Size In Guage,24 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,9794226711-Polycab-0.205,,18%,,,,,,,,,1,1-2 Days,
9488,Polycab 0.32 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 22 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 22 AWG,,,,,17600,Meter,Pack 100 Mtr,1,Polycab 0.32 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 22 AWG,,,,,,Number of Pair,1 Pair,Size,0.32 Sq.mm,Size In Guage,22 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,2393259138-Polycab-0.32,,18%,,,,,,,,,1,1-2 Days,
9489,Polycab 0.50 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 20 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 20 AWG,,,,,19600,Meter,Pack 100 Mtr,1,Polycab 0.50 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 20 AWG,,,,,,Number of Pair,1 Pair,Size,0.5 Sq.mm,Size In Guage,20 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,5449269842-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
9490,Polycab 0.80 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 18 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 18 AWG,,,,,23100,Meter,Pack 100 Mtr,1,Polycab 0.80 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 18 AWG,,,,,,Number of Pair,1 Pair,Size,0.8 Sq.mm,Size In Guage,18 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,7070474468-Polycab-0.80,,18%,,,,,,,,,1,1-2 Days,
9491,Polycab 1.00 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 17 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 17 AWG,,,,,24900,Meter,Pack 100 Mtr,1,Polycab 1.00 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 17 AWG,,,,,,Number of Pair,1 Pair,Size,1 Sq.mm,Size In Guage,17 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,9068714858-Polycab-1.00,,18%,,,,,,,,,1,1-2 Days,
9492,Polycab 0.205 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 24 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 24 AWG,,,,,23100,Meter,Pack 100 Mtr,1,Polycab 0.205 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 24 AWG,,,,,,Number of Pair,2 Pair,Size,0.205 Sq.mm,Size In Guage,24 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,7786942128-Polycab-0.205,,18%,,,,,,,,,1,1-2 Days,
9493,Polycab 0.32 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 22 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 22 AWG,,,,,25900,Meter,Pack 100 Mtr,1,Polycab 0.32 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 22 AWG,,,,,,Number of Pair,2 Pair,Size,0.32 Sq.mm,Size In Guage,22 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,4314482577-Polycab-0.32,,18%,,,,,,,,,1,1-2 Days,
9494,Polycab 0.50 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 20 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 20 AWG,,,,,29300,Meter,Pack 100 Mtr,1,Polycab 0.50 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 20 AWG,,,,,,Number of Pair,2 Pair,Size,0.5 Sq.mm,Size In Guage,20 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,7802379180-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
9495,Polycab 0.80 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 18 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 18 AWG,,,,,35900,Meter,Pack 100 Mtr,1,Polycab 0.80 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 18 AWG,,,,,,Number of Pair,2 Pair,Size,0.8 Sq.mm,Size In Guage,18 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,6564969951-Polycab-0.80,,18%,,,,,,,,,1,1-2 Days,
9496,Polycab 1.00 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 17 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Armoured Cable,RS-485 Modbus Armoured FRLS PVC Cable 17 AWG,,,,,39200,Meter,Pack 100 Mtr,1,Polycab 1.00 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 17 AWG,,,,,,Number of Pair,2 Pair,Size,1 Sq.mm,Size In Guage,17 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,7047417454-Polycab-1.00,,18%,,,,,,,,,1,1-2 Days,
9497,Polycab 0.205 Sq.mm X 1 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 24 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 24 AWG,,,,,9800,Meter,Pack 100 Mtr,1,Polycab 0.205 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 24 AWG,,,,,,Number of Pair,1 Pair,Size,0.205 Sq.mm,Size In Guage,24 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,7465769671-Polycab-0.205,,18%,,,,,,,,,1,1-2 Days,
9498,Polycab 0.32 Sq.mm X 1 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 22 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 22 AWG,,,,,11100,Meter,Pack 100 Mtr,1,Polycab 0.32 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 22 AWG,,,,,,Number of Pair,1 Pair,Size,0.32 Sq.mm,Size In Guage,22 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,3343566971-Polycab-0.32,,18%,,,,,,,,,1,1-2 Days,
9499,Polycab 0.50 Sq.mm X 1 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 20 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 20 AWG,,,,,12600,Meter,Pack 100 Mtr,1,Polycab 0.50 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 20 AWG,,,,,,Number of Pair,1 Pair,Size,0.5 Sq.mm,Size In Guage,20 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,6360095725-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
9500,Polycab 0.80 Sq.mm X 1 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 18 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 18 AWG,,,,,15700,Meter,Pack 100 Mtr,1,Polycab 0.80 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 18 AWG,,,,,,Number of Pair,1 Pair,Size,0.8 Sq.mm,Size In Guage,18 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,4804592045-Polycab-0.80,,18%,,,,,,,,,1,1-2 Days,
9501,Polycab 1.00 Sq.mm X 1 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 17 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 17 AWG,,,,,17100,Meter,Pack 100 Mtr,1,Polycab 1.00 Sq.mm X 1 Pair RS-485 Modbus Armoured FRLS PVC Cable 17 AWG,,,,,,Number of Pair,1 Pair,Size,1 Sq.mm,Size In Guage,17 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,3664433069-Polycab-1.00,,18%,,,,,,,,,1,1-2 Days,
9502,Polycab 0.205 Sq.mm X 2 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 24 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 24 AWG,,,,,14700,Meter,Pack 100 Mtr,1,Polycab 0.205 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 24 AWG,,,,,,Number of Pair,2 Pair,Size,0.205 Sq.mm,Size In Guage,24 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,6758511401-Polycab-0.205,,18%,,,,,,,,,1,1-2 Days,
9503,Polycab 0.32 Sq.mm X 2 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 22 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 22 AWG,,,,,17600,Meter,Pack 100 Mtr,1,Polycab 0.32 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 22 AWG,,,,,,Number of Pair,2 Pair,Size,0.32 Sq.mm,Size In Guage,22 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,1803416545-Polycab-0.32,,18%,,,,,,,,,1,1-2 Days,
9504,Polycab 0.50 Sq.mm X 2 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 20 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 20 AWG,,,,,20300,Meter,Pack 100 Mtr,1,Polycab 0.50 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 20 AWG,,,,,,Number of Pair,2 Pair,Size,0.5 Sq.mm,Size In Guage,20 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,9079120813-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
9505,Polycab 0.80 Sq.mm X 2 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 18 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 18 AWG,,,,,26200,Meter,Pack 100 Mtr,1,Polycab 0.80 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 18 AWG,,,,,,Number of Pair,2 Pair,Size,0.8 Sq.mm,Size In Guage,18 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,7449842876-Polycab-0.80,,18%,,,,,,,,,1,1-2 Days,
9506,Polycab 1.00 Sq.mm X 2 Pair RS-485 Modbus Un Armoured FRLS PVC Cable 17 AWG 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Un Armoured Cable,RS-485 Modbus Un Armoured FRLS PVC Cable 17 AWG,,,,,29500,Meter,Pack 100 Mtr,1,Polycab 1.00 Sq.mm X 2 Pair RS-485 Modbus Armoured FRLS PVC Cable 17 AWG,,,,,,Number of Pair,2 Pair,Size,1 Sq.mm,Size In Guage,17 AWG,Voltage,300 Volts,Armouring,Galvanised Steel Round Wire,Conductor,Stranded Annealed Tinned Copper,Packing,Coil/Drum,Unit,Meter,Category,RS-485 Modbus Armoured Cable,,,,,1721987892-Product-armoured cable.PNG,3582587743-Polycab-1.00,,18%,,,,,,,,,1,1-2 Days,
9785,Polycab 1.5 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,35600,,Meter,Pack 100 Mtr,1,Polycab 1.5 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,1.5 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,7984483108-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
9786,Polycab 2.5 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,44300,,Meter,Pack 100 Mtr,1,Polycab 2.5 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,2.5 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,8840820810-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
9787,Polycab 4 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,52000,,Meter,Pack 100 Mtr,1,Polycab 4 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,4 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,4336006197-Polycab-4-Sq.,,18%,,,,,,,,,1,1-2 Days,
9788,Polycab 6 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,67600,,Meter,Pack 100 Mtr,1,Polycab 6 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,6 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,7543485378-Polycab-6-Sq.,,18%,,,,,,,,,1,1-2 Days,
9789,Polycab 10 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 100 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,95400,,Meter,Pack 100 Mtr,1,Polycab 10 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,10 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,5729469882-Polycab-10-Sq,,18%,,,,,,,,,1,1-2 Days,
9790,Polycab 16 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 10 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,12650,,Meter,Pack 10 Mtr,1,Polycab 16 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,16 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,9566549144-Polycab-16-Sq,,18%,,,,,,,,,1,1-2 Days,
9791,Polycab 25 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 10 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,18040,,Meter,Pack 10 Mtr,1,Polycab 25 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,25 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,2576913374-Polycab-25-Sq,,18%,,,,,,,,,1,1-2 Days,
9792,Polycab 35 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 10 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,24000,,Meter,Pack 10 Mtr,1,Polycab 35 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,35 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,7414721129-Polycab-35-Sq,,18%,,,,,,,,,1,1-2 Days,
9793,Polycab 50 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable 10 Mtr,Polycab,Industrial Wires & Cables,Cables,Fire Survival Armoured Cable,,,,,31610,,Meter,Pack 10 Mtr,1,Polycab 50 Sq.mm X 2 Core XLPE Insulated FRLS Outersheathed Fire Survival Armoured Cable,,,,,,Size,50 Sq.mm,Core,3 Core,Category,Fire Survival Armoured Cable,Packing,Coil/Drum,Unit,Meter,,,,,,,,,,,,,1722059450-Product-fire survival cable.PNG,7334177038-Polycab-50-Sq,,18%,,,,,,,,,1,1-2 Days,
